animeID,name,source,producers,genre,studio,episodes,airing,rank,popularity,members,favorites,reviewers,Animation_score
2678,Doraemon Movie 18: Nobita no Nejimaki City Boukenki,Unknown,,Adventure,,1,FALSE,3239,8074,1426,0,667,7.11
2679,Teki wa Kaizoku: Neko-tachi no Kyouen,Novel,Kitty Films,Comedy,,6,FALSE,6861,8885,969,3,301,6.25
2680,One Piece: Straw Hat Theater,Manga,,Adventure,Toei Animation,5,FALSE,1674,2847,20596,17,11105,7.5
2682,Aoki Densetsu Shoot! (Movie),Unknown,,Action,,1,FALSE,4156,7788,1632,2,688,6.86
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,Game,,Action,AIC Spirits,12,FALSE,2295,2487,26313,66,11226,7.35
2684,Buzzer Beater 2nd Season,Web manga,,Action,TMS Entertainment,13,FALSE,3940,4793,6277,3,2972,6.92
2685,Tsubasa: Tokyo Revelations,Manga,Kodansha,Action,Production I.G,3,FALSE,183,1313,70236,852,36399,8.39
2686,Tetsujin 28-gou,Manga,,Adventure,Eiken,96,FALSE,5499,7626,1766,6,371,6.57
2687,Gokuu no Daibouken,Unknown,Fuji TV,Comedy,Mushi Production,39,FALSE,6060,10447,439,2,91,6.43
2688,Akai Koudan Zillion,Game,Victor Entertainment,Action,Production I.G,31,FALSE,4867,6529,2909,13,676,6.7
2689,Akai Koudan Zillion: Utahime Yakyoku,Unknown,,Sci-Fi,Production I.G,1,FALSE,7803,9329,769,1,260,5.96
2690,Urban Square: Kouhaku no Tsuigeki,Original,Bandai Visual,Action,,1,FALSE,7131,8748,1043,0,429,6.18
2691,Gensei Shugoshin P-hyoro Ikka,Manga,Bandai Visual,Adventure,,1,FALSE,10966,11873,221,0,19,5.37
2692,CB Chara Go Nagai World,Unknown,Bandai Visual,Action,,3,FALSE,3663,7440,1923,9,799,7
2693,Detatoko Princess,Manga,,Comedy,J.C.Staff,3,FALSE,7429,7428,1935,5,645,6.09
2694,Hidamari no Ki,Manga,VAP,Historical,Madhouse,25,FALSE,5341,8550,1143,2,132,6.6
2695,Mobile Suit Gundam 0083: The Fading Light of Zeon,Original,Bandai Visual,Action,Sunrise,1,FALSE,4433,4880,6025,4,2190,6.8
2696,Crusher Joe OVA,Light novel,Studio Nue,Action,Sunrise,2,FALSE,5154,7515,1861,1,710,6.64
2697,Hi-Speed Jecy,Light novel,VAP,Action,Studio Pierrot,12,FALSE,6913,9362,760,1,148,6.23
2699,Uchuu Kaizoku Mito no Daibouken,Unknown,Bandai Visual,Action,Genco,13,FALSE,5604,8055,1436,3,434,6.55
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,Unknown,,Action,Xebec,13,FALSE,6532,9198,822,1,262,6.33
2701,Susie-chan to Marvy,Unknown,,Comedy,,104,FALSE,13078,12601,170,0,27,6.41
2702,Bakukyuu Renpatsu!! Super B-Daman,Unknown,,Game,Xebec,18,FALSE,6050,9213,820,4,288,6.43
2703,Chousoku Spinner,Manga,Shogakukan Productions,Sports,Xebec,22,FALSE,4539,6576,2849,11,1349,6.77
2704,Kaiketsu Jouki Tanteidan,Manga,Studio Tron,Action,Xebec,26,FALSE,4756,6479,2955,6,657,6.73
2705,Bakusou Kyoudai Let's & Go,Manga,,Adventure,Production I.G,51,FALSE,4128,4777,6349,34,3460,6.87
2706,Bakusou Kyoudai Let's & Go WGP,Manga,,Cars,Xebec,51,FALSE,3422,6051,3532,28,2049,7.06
2707,Majime ni Fumajime Kaiketsu Zorori,Unknown,Nagoya Broadcasting Network,Adventure,Ajia-Do,97,FALSE,3776,9672,638,3,184,6.97
2708,Wankorobee,Original,,Comedy,Ajia-Do,26,FALSE,13419,12714,164,0,23,5.48
2709,Bakusou Kyoudai Let's & Go MAX,Manga,,Cars,Xebec,51,FALSE,4954,7096,2250,13,1192,6.68
2710,Nintama Rantarou Movie,Unknown,,Comedy,Ajia-Do,1,FALSE,5067,10791,367,2,102,6.66
2712,Shiratori Reiko de Gozaimasu!,Manga,,Comedy,Ajia-Do,1,FALSE,12871,11480,264,0,44,5.64
2713,Rockman.EXE Beast+,Unknown,,Action,Xebec,26,FALSE,3644,5585,4296,6,1397,7.01
2714,Sotsugyou: Graduation,Visual novel,Bandai Visual,Drama,,2,FALSE,6970,9339,767,0,233,6.22
2715,Totsuzen! Neko no Kuni Banipal Witt,Unknown,Pioneer LDC,Adventure,Studio Hibari,1,FALSE,4037,7776,1640,9,609,6.9
2716,Urayasu Tekkin Kazoku,Unknown,TBS,Comedy,Studio Deen,33,FALSE,3370,8384,1252,9,381,7.08
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,Original,CBC,Action,,24,FALSE,3731,6717,2677,4,668,6.98
2718,Umi no Triton,Manga,,Adventure,,27,FALSE,5853,8722,1055,4,331,6.49
2719,MapleStory,Game,TV Tokyo,Action,Madhouse,25,FALSE,9042,5855,3832,4,971,5.44
2722,Crusher Joe,Manga,Studio Nue,Action,Sunrise,1,FALSE,4002,5847,3856,6,1236,6.9
2724,Daicon Opening Animations,Other,,Action,Gainax,2,FALSE,1008,3708,11687,113,6653,7.74
2725,Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,Original,Pioneer LDC,Comedy,AIC,1,FALSE,4074,4557,7142,5,3388,6.89
2726,Sukeban Deka,Manga,Hakusensha,Action,,2,FALSE,5878,6661,2734,4,947,6.48
2727,Sweet Valerian,Original,Aniplex,Action,Madhouse,18,FALSE,8251,7288,2056,2,714,5.8
2728,TWO-MIX: White Reflection,Music,,Music,OLM,1,FALSE,4121,7337,2018,3,1306,6.88
2729,X²: Double X,Manga,,Music,Madhouse,1,FALSE,5507,5970,3648,3,1576,6.57
2730,1+2=Paradise,Manga,Agent 21,Comedy,J.C.Staff,2,FALSE,9617,5076,5477,23,2650,5.09
2731,Shishunki Bishoujo Gattai Robo Z-Mind,Unknown,,Action,Sunrise,6,FALSE,8365,10185,497,0,147,5.75
2732,Baby Baachan,Original,Bandai Visual,Comedy,,53,FALSE,5041,10016,541,0,157,6.66
2733,MiniPato,Original,Bandai Visual,Parody,Production I.G,3,FALSE,5666,7044,2287,4,820,6.53
2734,Mazinkaiser: Shitou! Ankoku Dai Shogun,Manga,Bee Media,Action,"""Brains Base""",1,FALSE,2551,6443,3004,7,1536,7.28
2735,Mugen Senki Portriss,Unknown,TV Tokyo,Action,Sunrise,52,FALSE,12106,11410,269,0,31,5.61
2736,Mojakou,Unknown,TV Tokyo,Comedy,OLM,74,FALSE,2635,7882,1557,10,805,7.26
2737,Kouryuu no Mimi: Mina no Shou,Manga,VAP,Action,OLM,2,FALSE,9583,9986,551,0,169,5.12
2738,Kasumin 3rd Season,Unknown,NHK,Kids,OLM,26,FALSE,6804,10831,363,3,65,6.26
2739,Highschool Aurabuster: Hikari no Mezame,Unknown,,Drama,OLM,3,FALSE,6761,10386,450,1,90,6.27
2740,Monkey Turn,Manga,,Action,OLM,25,FALSE,6381,9124,854,1,147,6.36
2741,Monkey Turn V,Manga,AIC,Action,OLM,25,FALSE,5542,10672,392,0,66,6.56
2742,Omoikkiri Kagaku Adventure Sou Nanda!,Unknown,TV Tokyo,Comedy,OLM,26,FALSE,12364,11234,296,0,31,5.84
2743,Mobile Suit Gundam SEED: SEED Supernova - Tanekyara Gekijou,Original,,Parody,Sunrise,4,FALSE,1487,4754,6447,10,3017,7.56
2744,Potemayo,4-koma manga,Lantis,Comedy,J.C.Staff,12,FALSE,2280,3518,13369,63,5274,7.35
2745,Jigoku Sensei Nube OVA,Unknown,Toei Video,Action,,3,FALSE,2469,7412,1945,9,692,7.3
2746,Vexille: 2077 Nihon Sakoku,Original,Avex Entertainment,Action,Oxybot,1,FALSE,3687,3183,16458,33,9883,7
2747,Tetsuwan Atom,Manga,Meiji Seika,Action,Mushi Production,193,FALSE,2721,4543,7190,31,1875,7.24
2748,Dash! Kappei,Unknown,,Comedy,Tatsunoko Production,65,FALSE,2539,6052,3529,24,1677,7.28
2749,Heisei Inu Monogatari Bow,Original,Daiichikosho,Adventure,Nippon Animation,40,FALSE,4248,9727,622,2,213,6.84
2750,Heisei Inu Monogatari Bow Movie,Unknown,,Adventure,Nippon Animation,1,FALSE,11125,12009,210,0,43,6.42
2751,Miyori no Mori,Manga,Fuji TV,Slice of Life,Nippon Animation,1,FALSE,3638,4218,8634,12,2904,7.01
2752,Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal,Unknown,Production I.G,Action,M.S.C,6,FALSE,519,2471,26603,59,15222,8.04
2753,Ushiro no Shoumen Daare,Novel,TV Tokyo,Historical,Mushi Production,1,FALSE,753,4788,6310,17,1867,7.88
2754,Cleopatra D.C.,Manga,Toei Video,Action,J.C.Staff,3,FALSE,7756,7618,1774,3,593,5.98
2756,Cheonnyeon-yeowoo Yeowoobi,Original,Yellow Film,Sci-Fi,Sunwoo Entertainment,1,FALSE,2226,3823,10866,36,4845,7.36
2757,Juuni Senshi Bakuretsu Eto Ranger,Original,,Action,Shaft,39,FALSE,3767,8398,1244,6,346,6.97
2758,Shippuu! Iron Leaguer,Original,TV Tokyo,Mecha,Sunrise,52,FALSE,3056,9470,716,12,175,7.16
2759,Evangelion: 1.0 You Are (Not) Alone,Original,Gainax,Action,Khara,1,FALSE,383,300,269316,1183,163466,8.14
2760,Densetsu Kyojin Ideon: Sesshoku-hen,Unknown,,Sci-Fi,Sunrise,1,FALSE,6950,6847,2513,1,1100,6.22
2761,Densetsu Kyojin Ideon: Hatsudou-hen,Unknown,,Drama,Sunrise,1,FALSE,814,5457,4550,77,1757,7.84
2762,Igano Kabamaru,Manga,Toho,Action,Group TAC,24,FALSE,529,4602,6958,102,2816,8.03
2765,Momotarou: Umi no Shinpei,Original,Shochiku,Action,Shochiku Animation Institute,1,FALSE,9308,8391,1246,3,546,5.3
2766,Super Doll Licca-chan,Unknown,TV Tokyo,Adventure,Madhouse,52,FALSE,5234,6880,2470,2,872,6.63
2767,Taneyamagahara no Yoru,Other,,Fantasy,Studio Ghibli,1,FALSE,8539,6085,3476,2,990,5.68
2768,CLAMP in Wonderland 2,Unknown,Victor Entertainment,Action,Madhouse,1,FALSE,1473,3205,16244,33,9405,7.56
2769,Galactic Patrol Lensman,Unknown,Tatsunoko Production,Action,Madhouse,25,FALSE,5907,9262,796,1,133,6.47
2770,SF Shinseiki Lensman,Unknown,,Action,Madhouse,1,FALSE,6890,7393,1965,6,887,6.24
2771,Chou Kuse ni Narisou,Manga,,Slice of Life,Studio Kyuuma,39,FALSE,6141,8607,1116,1,124,6.41
2772,Juushin Enbu: Hero Tales,Manga,Square Enix,Action,Studio Flag,26,FALSE,3911,2862,20379,38,7464,6.93
2775,Genocyber,Manga,Bandai Visual,Action,Artmic,5,FALSE,7785,2940,19236,81,6423,5.97
2776,Generation of Chaos,Game,Idea Factory,Action,,1,FALSE,10235,7880,1559,3,530,3.62
2777,Generation of Chaos Next: Chikai no Pendant,Game,Idea Factory,Action,,1,FALSE,10214,9052,893,0,329,3.86
2778,Generation of Chaos III: Toki no Fuuin,Game,Idea Factory,Action,,2,FALSE,10167,9157,837,1,259,4.24
2779,Sotsugyou M: Ore-tachi no Carnival,Manga,,Drama,Artland,2,FALSE,8795,7944,1515,1,604,5.56
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,Unknown,animate Film,Action,J.C.Staff,1,FALSE,8637,7067,2266,5,1029,5.64
2781,Saint Luminous Jogakuin,Original,Genco,Mystery,Triangle Staff,13,FALSE,7309,7247,2096,4,579,6.13
2782,Fire Emblem,Game,KSS,Action,Studio Fantasia,2,FALSE,8255,4346,8049,33,3753,5.79
2783,Oyayubi Hime Monogatari,Book,Enoki Films,Adventure,,26,FALSE,4773,8913,956,2,294,6.73
2784,Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!,Visual novel,,Harem,OLM,1,FALSE,4278,4808,6238,3,2991,6.83
2785,OZ,Manga,Victor Entertainment,Action,Madhouse,2,FALSE,8956,8574,1130,1,288,5.48
2786,Bakegyamon,Manga,TV Tokyo,Action,Radix,51,FALSE,4600,7344,2010,13,416,6.76
2787,Shakugan no Shana II (Second),Light novel,Geneon Universal Entertainment,Action,J.C.Staff,24,FALSE,1120,362,231616,1088,131427,7.7
2789,B-Legend! Battle B-Daman,Manga,TV Tokyo,Adventure,Nippon Animation,52,FALSE,6401,4174,8816,24,4796,6.35
2790,Oira Sukeban,Manga,Studio Signal,Comedy,,1,FALSE,8972,8370,1259,0,571,5.47
2791,Makasete Iruka!,Manga,CoMix Wave Films,Action,,1,FALSE,6962,8477,1186,1,605,6.22
2792,Panzer Dragoon,Game,,Adventure,Production I.G,1,FALSE,10265,7835,1596,3,814,3.18
2793,Hi no Tori 2772: Ai no CosmoZone,Original,Tezuka Productions,Sci-Fi,,1,FALSE,4617,6905,2437,8,993,6.76
2795,Dragonaut: The Resonance,Original,Nihon Ad Systems,Action,Gonzo,25,FALSE,4663,1522,57499,102,25063,6.75
2796,Afro-Ken,Unknown,San-X,Comedy,,1,FALSE,9452,6840,2521,12,1410,5.2
2797,Koukou Tekken-den Tough,Manga,AIC,Action,,3,FALSE,3249,6340,3126,17,1191,7.11
2799,Hello! Sandybell,Original,,Adventure,Toei Animation,47,FALSE,3196,6036,3549,22,1819,7.12
2802,Candy Candy: Candy no Natsu Yasumi,Unknown,,Slice of Life,Toei Animation,1,FALSE,4501,8105,1411,0,505,6.78
2803,Densetsu no Yuusha Da Garn,Unknown,Nagoya Broadcasting Network,Mecha,Sunrise,46,FALSE,2654,6722,2662,13,586,7.25
2804,Hana no Mahoutsukai Mary Bell,Original,Big West,Adventure,Production Reed,50,FALSE,5057,7962,1500,7,346,6.66
2806,Yadamon,Unknown,Avaco Creative Studios,Adventure,,170,FALSE,6352,9624,656,1,99,6.37
2808,Irregular Hunter X: The Day of Sigma,Game,,Action,Xebec,1,FALSE,2428,4329,8143,41,4367,7.31
2809,Fuusen Shoujo Temple-chan,Unknown,,Adventure,Tatsunoko Production,26,FALSE,5982,11199,300,0,78,6.45
2810,Anime Himitsu no Hanazono,Book,NHK,Kids,,39,FALSE,3274,6383,3091,5,1503,7.1
2811,Soratobu Yuureisen,Original,,Adventure,Toei Animation,1,FALSE,4528,6125,3407,13,1903,6.78
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,Other,TV Tokyo,Adventure,Telescreen BV,52,FALSE,2144,5704,4085,40,2168,7.38
2814,Dondon Domeru to Ron,Original,TV Tokyo,Comedy,Telescreen BV,52,FALSE,4506,9522,695,1,318,6.78
2815,Geragera Boes Monogatari,Other,TV Tokyo,Comedy,Telescreen BV,52,FALSE,3192,8591,1122,7,583,7.12
2816,Toushou Daimos,Unknown,Studio Nue,Adventure,Sunrise,44,FALSE,2683,5888,3785,23,2013,7.25
2817,Cinderella Monogatari,Unknown,,Adventure,Tatsunoko Production,26,FALSE,1862,5373,4729,37,2267,7.44
2818,Madou King Granzort,Original,Atelier Musa,Action,Sunrise,41,FALSE,2515,8386,1250,14,370,7.29
2819,Dragon Quest: Abel Yuusha Densetsu,Game,Studio Comet,Action,,43,FALSE,3466,6440,3013,14,664,7.05
2820,Time Travel Tondekeman!,Original,,Action,Tatsunoko Production,39,FALSE,1987,8236,1330,13,536,7.42
2822,Bamboo Bears,Unknown,,Comedy,Telescreen BV,52,FALSE,6541,10234,485,2,151,6.32
2823,Barbapapa,Picture book,KSS,Fantasy,Topcraft,45,FALSE,7017,7635,1760,4,783,6.2
2824,Barbapapa Sekai wo Mawaru,Picture book,Kodansha,Adventure,Studio Pierrot,50,FALSE,7612,9526,691,1,251,6.03
2825,Arabian Nights: Sindbad no Bouken (TV),Book,Studio Jack,Adventure,Nippon Animation,52,FALSE,2607,5851,3845,16,1952,7.26
2826,Oz no Mahoutsukai (1986),Book,TV Tokyo,Adventure,Panmedia,52,FALSE,4346,8165,1374,8,578,6.82
2827,Calimero,Unknown,,Comedy,Toei Animation,45,FALSE,6795,6549,2883,4,1441,6.26
2828,Ie Naki Ko,Novel,,Adventure,Madhouse,51,FALSE,842,4569,7103,94,2194,7.83
2829,Ie Naki Ko Remy,Novel,Fuji TV,Adventure,Nippon Animation,23,FALSE,542,3866,10577,56,4793,8.02
2830,Chibikko Remi to Meiken Kapi,Unknown,,Slice of Life,Toei Animation,1,FALSE,7590,10064,525,0,145,6.04
2831,Ie Naki Ko (Movie),Unknown,Tokyo Movie Shinsha,Slice of Life,,1,FALSE,4928,9535,688,0,176,6.69
2832,Ani*Kuri15,Original,,Slice of Life,Gonzo,15,FALSE,4000,3193,16361,9,7824,6.9
2833,Gulliver no Uchuu Ryokou,Unknown,,Adventure,Toei Animation,1,FALSE,7713,9259,797,1,283,6
2834,Miracle☆Girls,Manga,Asatsu DK,Drama,Japan Taps,51,FALSE,2669,6569,2854,8,826,7.25
2835,Patalliro!,Manga,,Adventure,Toei Animation,49,FALSE,1490,5852,3847,54,556,7.56
2836,Chiisana Viking Vickie,Unknown,Mushi Production,Adventure,Nippon Animation,78,FALSE,5292,7394,1963,4,958,6.61
2837,Ariel Deluxe,Unknown,animate Film,Action,J.C.Staff,2,FALSE,8624,9010,907,0,337,5.64
2839,Ariel Visual,Original,animate Film,Action,J.C.Staff,2,FALSE,9004,8772,1026,0,346,5.45
2840,Youkoso Lodoss-tou e!,Unknown,AIC,Comedy,,1,FALSE,6944,8094,1416,2,598,6.23
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,Game,Nintendo of America,Adventure,OLM,1,FALSE,5454,3852,10697,4,5600,6.58
2847,Pokemon Diamond & Pearl: Dialga vs. Palkia vs. Darkrai,Game,Studio Jack,Action,OLM,1,FALSE,2361,1530,56956,71,35597,7.33
2848,Kappa no Coo to Natsuyasumi,Original,Dentsu,Adventure,Shin-Ei Animation,1,FALSE,1364,3999,9831,26,4216,7.6
2851,Ninkuu (Movie),Manga,,Action,Studio Pierrot,1,FALSE,7039,8581,1126,1,482,6.2
2876,Hoshi no Orpheus,Unknown,Sanrio,Fantasy,,1,FALSE,9171,10068,525,0,144,5.38
2881,Chinmoku no Kantai,Manga,,Action,Sunrise,3,FALSE,6053,8098,1413,2,468,6.43
2882,Anime Oyako Gekijou,Original,,Kids,Tatsunoko Production,26,FALSE,7852,8085,1419,4,585,5.94
2884,Aachi wa Ssipak,Original,,Action,,1,FALSE,4497,4552,7158,35,3461,6.78
2885,Ganbare Goemon,Game,Konami,Comedy,,23,FALSE,7022,8931,945,3,219,6.2
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Manga,Shueisha,Action,Studio Pierrot,1,FALSE,1507,560,164722,608,104469,7.55
2890,Gake no Ue no Ponyo,Original,Dentsu,Adventure,Studio Ghibli,1,FALSE,653,388,221470,1111,144826,7.93
2891,Iblard Jikan,Other,,Fantasy,Studio Ghibli,1,FALSE,3515,3362,14851,28,5604,7.04
2892,Hakushon Daimaou,Unknown,,Comedy,Tatsunoko Production,52,FALSE,7402,8804,1012,1,447,6.1
2895,Kujiratori,Picture book,,Adventure,Studio Ghibli,1,FALSE,5536,7074,2262,1,245,6.56
2897,Nandarou,Unknown,,Comedy,Studio Ghibli,1,FALSE,9325,7266,2080,0,1061,5.29
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,Light novel,Geneon Universal Entertainment,Mystery,Studio Deen,1,FALSE,2544,1567,55074,60,30716,7.28
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,Manga,,Action,Studio Gallop,1,FALSE,2953,8551,1143,0,418,7.18
2903,Sakigake!! Otokojuku,Manga,Lantis,Action,Toei Animation,34,FALSE,1979,4593,7012,65,1620,7.42
2904,Code Geass: Hangyaku no Lelouch R2,Original,Bandai Visual,Action,Sunrise,25,FALSE,17,24,869302,47637,591272,8.94
2905,Ikkitousen: Dragon Destiny Specials,Unknown,Genco,Super Power,,6,FALSE,4669,3045,18032,18,8880,6.75
2906,Rokushin Gattai GodMars: Juunana-sai no Densetsu,Unknown,Tokyo Movie Shinsha,Action,,1,FALSE,7650,9929,564,0,166,6.02
2907,Cyborg Kuro-chan,Manga,Public & Basic,Comedy,Studio Bogey,66,FALSE,3027,5415,4638,26,2201,7.16
2910,Koi Koi 7 Specials,Unknown,Studio Flag,Comedy,,7,FALSE,7893,7482,1890,0,622,5.93
2911,Kyoushirou to Towa no Sora Specials,Manga,,Drama,TNK,6,FALSE,5063,5450,4569,7,1604,6.66
2912,Ohayou! Spank,Manga,Asahi Broadcasting,Slice of Life,TMS Entertainment,63,FALSE,4932,8148,1386,1,674,6.69
2913,Daisougen no Chiisana Tenshi: Bush Baby,Novel,Fuji TV,Adventure,Nippon Animation,40,FALSE,3186,8109,1408,4,381,7.12
2915,Chikyuu ga Ugoita Hi,Novel,Magic Capsule,Drama,Tama Production,1,FALSE,5936,8809,1010,1,342,6.46
2916,Genki Bakuhatsu Ganbaruger,Original,TV Tokyo,Mecha,Sunrise,47,FALSE,3730,9748,617,6,160,6.98
2920,Ashita no Joe (Movie),Unknown,,Action,Mushi Production,1,FALSE,2847,6721,2662,6,829,7.2
2921,Ashita no Joe 2,Manga,Annapuru,Action,Tokyo Movie Shinsha,47,FALSE,66,3246,15939,719,5574,8.63
2922,Ashita no Joe 2 (Movie),Unknown,,Drama,Tokyo Movie Shinsha,1,FALSE,1953,6993,2353,5,720,7.42
2923,Shugo Chara!,Manga,TV Tokyo,Comedy,Satelight,51,FALSE,1532,627,150163,3288,68834,7.55
2924,ef: A Tale of Memories.,Visual novel,Rondo Robe,Mystery,Shaft,12,FALSE,526,480,190078,2734,85012,8.03
2926,Myself; Yourself,Visual novel,Marvelous,Drama,Doga Kobo,13,FALSE,2401,667,141926,780,75119,7.32
2927,Kimikiss Pure Rouge,Visual novel,Bandai Visual,Drama,J.C.Staff,24,FALSE,2014,1311,70290,300,32788,7.41
2928,.hack//G.U. Returner,Game,Bandai Visual,Magic,Bee Train,1,FALSE,4310,3070,17748,37,7675,6.82
2929,Moonlight Mile 2nd Season: Touch Down,Manga,,Adventure,Studio Hibari,14,FALSE,1924,6035,3551,8,1263,7.43
2930,Tensai? Dr. Hamax,Original,Trans Arts,Comedy,Production I.G,12,FALSE,13184,12736,163,0,13,5.31
2931,Mokke,Manga,Kodansha,Slice of Life,Madhouse,24,FALSE,3160,3826,10863,18,1999,7.13
2933,Mirai Keisatsu Urashiman,Manga,Fuji TV,Action,Tatsunoko Production,50,FALSE,4339,8420,1229,1,249,6.82
2934,Shiawase Sou no Okojo-san,Manga,Sotsu,Comedy,,51,FALSE,4939,7768,1645,5,138,6.69
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,Manga,,Shoujo,Toei Animation,1,FALSE,2887,3630,12368,35,5697,7.19
2938,Idol Densetsu Eriko,Original,Youmex,Music,Production Reed,51,FALSE,4173,6665,2727,3,726,6.86
2941,Elysium,Unknown,,Action,,1,FALSE,9009,8605,1116,1,545,5.45
2942,Sketchbook: Full Color's,4-koma manga,Media Factory,Slice of Life,Hal Film Maker,13,FALSE,1940,2789,21449,155,6792,7.43
2947,Ojamajo Doremi Sharp Movie,Unknown,,Kids,Toei Animation,1,FALSE,2743,6515,2919,3,1229,7.23
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,Unknown,,Kids,Toei Animation,1,FALSE,2552,6475,2960,4,1182,7.28
2950,Doubutsu no Mori,Game,Studio Jack,Kids,OLM,1,FALSE,3148,3313,15262,88,7972,7.13
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,Manga,Audio Highs,Action,Sunrise,1,FALSE,418,2047,36979,74,20780,8.12
2952,Final Fantasy VII: Advent Children Complete,Game,,Action,Square Enix,1,FALSE,485,988,97110,696,61647,8.06
2953,Egao,Original,,Music,,1,FALSE,5159,3878,10510,6,6724,6.64
2954,Maria-sama ga Miteru 3rd Specials,Light novel,,Comedy,Studio Deen,5,FALSE,1843,4974,5772,4,2805,7.45
2961,Digimon Adventure Movie,Original,,Action,Toei Animation,1,FALSE,1334,1195,77984,289,50667,7.61
2962,Digimon Adventure 02 Movies,Original,Bandai Visual,Adventure,Toei Animation,2,FALSE,2814,2166,33425,42,19442,7.21
2963,Minami-ke,Manga,Starchild Records,Slice of Life,Daume,13,FALSE,975,733,130392,1119,56701,7.76
2964,Blue Drop: Tenshi-tachi no Gikyoku,Manga,BeSTACK,Sci-Fi,Gonzo,13,FALSE,4412,2646,23712,99,9534,6.8
2965,Suteki Tantei Labyrinth,Manga,Sotsu,Mystery,Studio Deen,25,FALSE,4224,4442,7641,14,1601,6.85
2966,Ookami to Koushinryou,Light novel,Victor Entertainment,Adventure,Imagin,13,FALSE,217,104,479904,14015,242480,8.33
2967,Saishuu Shiken Kujira,Visual novel,Starchild Records,Comedy,Zexcs,12,FALSE,9586,5738,4020,2,1348,5.12
2969,Appleseed Saga Ex Machina,Unknown,Sega,Action,Digital Frontier,1,FALSE,1952,2216,32305,110,19147,7.42
2970,Night Wizard,Game,Hal Film Maker,Adventure,,13,FALSE,4633,2275,30744,57,12454,6.76
2971,Kyou kara Maou! R,Light novel,,Adventure,Studio Deen,5,FALSE,1484,3082,17572,60,7992,7.56
2972,Kindan no Mokushiroku: Crystal Triangle,Original,animate Film,Adventure,,1,FALSE,10052,8369,1259,4,505,4.61
2973,Fire Tripper,Manga,,Fantasy,Studio Pierrot,1,FALSE,4320,6484,2949,5,1440,6.82
2974,The Humanoid: Ai no Wakusei Lezeria,Unknown,Toshiba EMI,Space,,1,FALSE,9808,8259,1315,0,572,4.92
2978,Shin Getter Robo,Original,Bee Media,Action,"""Brains Base""",13,FALSE,1939,4799,6265,57,2590,7.43
2980,Kuusou Kagaku Sekai Gulliver Boy,Unknown,,Action,Toei Animation,50,FALSE,5348,9228,814,3,176,6.6
2981,Chika Gentou Gekiga: Shoujo Tsubaki,Manga,Imagica,Drama,,1,FALSE,7387,3370,14751,134,6611,6.1
2983,Digital Devil Story: Megami Tensei,Light novel,Movic,Adventure,animate Film,1,FALSE,9279,5667,4147,6,2084,5.31
2985,Majin Tantei Nougami Neuro,Manga,VAP,Mystery,Madhouse,25,FALSE,1113,1617,52264,553,21135,7.7
2986,Bamboo Blade,Manga,Square Enix,Comedy,AIC A.S.T.A.,26,FALSE,2087,1282,71850,287,32878,7.39
2987,Ginga Hyouryuu Vifam,Unknown,,Action,Sunrise,46,FALSE,2543,7233,2109,12,384,7.28
2993,Rosario to Vampire,Manga,GDH,Harem,Gonzo,13,FALSE,3569,143,414882,3262,245586,7.03
2994,Death Note: Rewrite,Manga,Shueisha,Mystery,Madhouse,2,FALSE,892,825,117190,543,54838,7.8
2997,Hi no Tori: Houou-hen,Manga,Tezuka Productions,Drama,Madhouse,1,FALSE,3674,7434,1929,3,775,7
2999,Hi no Tori: Yamato-hen,Manga,Kadokawa Shoten,Drama,Madhouse,1,FALSE,3951,7963,1501,2,597,6.92
3000,Taiho Shichau zo: Full Throttle,Manga,TBS,Action,Studio Deen,23,FALSE,2559,4769,6395,4,2083,7.28
3001,Moyashimon,Manga,Dentsu,Comedy,Telecom Animation Film,11,FALSE,1265,1572,54755,233,22964,7.64
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,Manga,VAP,Game,Madhouse,26,FALSE,237,550,167119,5445,79340,8.31
3003,Yumedamaya Kidan,Original,,Drama,Production I.G,1,FALSE,5284,7057,2273,2,1228,6.62
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,Unknown,Lantis,Magic,Madhouse,2,FALSE,6562,6370,3099,7,1080,6.32
3005,Shadow Skill,Unknown,Takeshobo,Adventure,Zero-G Room,1,FALSE,4988,5764,3978,6,1498,6.68
